ccode,VMAR_Region,GPOP,CPOP,GPRO,LANG,CUSTOM,BELIEF,RELIGS1,RACE,GROUPCON,GC119,GC2,GC6B,GC7,GC10,GC11,AUTLOST,YEARWT,MAGN,PRSTAT,SEPX,SEPKIN,EMIG,DISPLACE,POLDIS,ECDIS,CULPO1,CULPO2,GOJPA,AUTON2,AUTGAIN,AUTPRO,LEGISREP,EXECREP,GUARREP,POLGR,ECGR,CULGR,KINSUP,KINMATSUP,KINPOLSUP,KINMILSUP,STASUP,STAMATSUP,STAPOLSUP,STAMILSUP,NSASUP,NSAMATSUP,NSAPOLSUP,NSAMILSUP,INTRACON,FACTSEV1,FACTSEV2,FACTSEV3,INTERCON,CCGROUPSEV1,CCGROUPSEV2,CCGROUPSEV3,PROT,REB,REPGENCIV
551,4,5,7,0.056,1,1,-1,-1,0,3,2,1,3,3,3,1,2,2,2,3,3,1,0,0,0,1,0,0,2,0,-1,0,1,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
551,4,5,7,0.056,1,1,-1,-1,0,3,2,1,3,3,3,1,2,2,2,3,3,1,0,0,0,1,0,0,2,0,-1,0,1,1,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,4,4,7,0.004,2,1,-1,3,3,1,5,0,0,0,1,3,0,1,1,0,0,0,1,1,4,4,0,0,2,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1
552,4,4,7,0.004,2,1,-1,3,3,1,5,0,0,0,1,3,0,2,1,0,0,0,1,1,4,4,0,0,2,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
552,4,4,7,0.004,2,1,-1,3,3,1,5,0,0,0,1,3,0,2,1,0,0,0,1,1,4,4,0,0,2,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
552,4,6,7,0.14,2,1,-1,-1,0,3,-1,1,3,3,3,1,1,5,3,3,3,0,0,1,2,1,0,1,2,0,-1,0,1,1,1,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
552,4,6,7,0.14,2,1,-1,-1,0,3,-1,1,3,3,3,1,1,5,3,3,3,0,0,1,2,1,0,1,2,0,-1,0,1,1,1,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
552,4,6,7,0.14,2,1,-1,-1,0,3,-1,1,3,3,3,1,1,5,3,3,3,0,0,1,2,1,0,1,2,0,-1,0,1,1,1,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
560,4,6,7,0.026,1,1,2,10,3,3,5,0,0,0,1,3,0,3,1,0,0,0,0,0,0,1,0,0,2,0,-1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
560,4,6,7,0.025,1,1,2,10,3,3,5,0,0,0,1,3,0,3,1,0,0,0,0,0,0,1,0,0,2,0,-1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,4,6,7,0.025,1,1,2,10,3,3,5,0,0,0,1,3,0,3,1,0,0,0,0,0,0,1,0,0,2,0,-1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,4,6,7,0.0883,1,0,0,3,2,2,4,1,2,2,1,0,0,4,1,0,0,0,0,0,0,1,0,0,2,0,-1,-1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
560,4,6,7,0.0883,1,0,0,3,2,2,4,1,2,2,1,0,0,4,1,0,0,0,0,0,0,1,0,0,2,0,-1,-1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0
560,4,6,7,0.0883,1,0,0,3,2,2,4,1,2,2,1,0,0,4,1,0,0,0,0,0,0,1,0,0,2,0,-1,-1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
560,4,6,7,0.1133,1,1,0,3,3,1,5,0,0,0,1,3,1,5,3,3,3,0,1,0,0,0,0,0,3,0,-1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0
560,4,6,7,0.101,1,1,0,3,3,1,5,0,0,0,1,3,1,5,3,3,3,0,1,0,0,0,0,0,3,0,-1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,3,0,0
560,4,6,7,0.095,1,1,0,3,3,1,5,0,0,0,1,3,1,5,3,3,3,0,1,0,0,0,0,0,3,0,-1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0
560,4,6,7,0.1625,1,1,0,3,0,2,4,1,2,2,2,1,1,5,3,3,1,0,0,-1,0,1,0,0,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0
560,4,6,7,0.1625,1,1,0,3,0,2,4,1,2,2,2,1,1,5,3,3,1,0,0,0,0,1,0,0,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,4,6,7,0.1625,1,1,0,3,0,2,4,1,2,2,2,1,1,5,3,3,1,0,0,0,0,1,0,0,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,4,6,7,0.2062,1,0,0,3,0,2,3,1,2,2,2,1,1,5,3,3,3,0,0,0,0,1,0,0,2,0,-1,-1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,4,6,7,0.2062,1,0,0,3,0,2,3,1,2,2,2,1,1,5,3,3,3,0,0,0,0,1,0,0,2,0,-1,-1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
560,4,6,7,0.2062,1,0,0,3,0,2,3,1,2,2,2,1,1,5,3,3,3,0,0,0,0,1,0,0,2,0,-1,-1,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
565,4,4,6,0.043,1,1,0,3,3,1,-1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
565,4,4,6,0.043,1,1,0,3,3,1,-1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.043,1,1,0,3,3,1,-1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.03,1,1,2,9,1,3,1,0,0,0,1,1,0.6,5,3,1,0,0,0,0,3,3,0,1,1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.03,1,1,2,9,1,3,1,0,0,0,1,1,0.6,5,3,1,0,0,0,0,3,3,0,1,1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.03,1,1,2,9,1,3,1,0,0,0,1,1,0.6,5,3,1,0,0,0,0,3,3,0,1,1,0,-1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.0151,0,1,0,3,2,3,4,1,3,3,1,1,5,1,3,3,3,0,0,0,0,-1,0,0,2,0,-1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.0144,0,1,0,3,2,3,4,1,3,3,1,1,5,1,3,3,3,0,0,0,0,-1,0,0,2,0,-1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.0143,0,1,0,3,2,3,4,1,3,3,1,1,5,1,3,3,3,0,0,0,0,-1,0,0,2,0,-1,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,4,4,6,0.04,1,1,-1,-1,0,3,2,1,3,3,3,2,2,1,1,2,3,1,0,3,0,2,0,0,3,0,-1,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0
565,4,4,6,0.04,1,1,-1,-1,0,3,2,1,3,3,3,2,2,1,1,2,3,1,0,0,0,2,0,0,3,0,-1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
565,4,4,6,0.04,1,1,-1,-1,0,3,2,1,3,3,3,2,2,1,1,2,3,1,0,0,0,2,0,0,3,0,-1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,4,4,6,0.03,1,1,2,9,1,0,-1,0,0,0,1,1,0.6,5,3,1,0,0,0,0,3,3,0,2,1,0,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
571,4,4,6,0.03,1,1,2,9,1,0,-1,0,0,0,1,1,0.6,5,3,1,0,0,0,0,3,3,0,2,1,0,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1
571,4,4,6,0.03,1,1,2,9,1,0,-1,0,0,0,1,1,0.6,5,3,1,0,0,0,0,3,3,0,2,1,0,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,4,6,7,0.2186,0,0,0,3,0,3,-1,1,3,3,0,0,1,5,3,3,0,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0
580,4,6,7,0.2186,0,0,0,3,0,3,-1,1,3,3,0,0,1,5,3,3,0,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,4,6,7,0.2186,0,0,0,3,0,3,-1,1,3,3,0,0,1,5,3,3,0,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,4,6,7,0.17,1,1,2,3,2,3,1,1,3,3,2,1,0.6,5,3,1,3,0,1,1,4,2,3,3,4,0,-1,0,0,0,0,4,2,0,0,0,0,0,1,1,1,-1,1,1,0,0,1,3,1,0,1,5,5,5,0,5,0
625,4,6,7,0.17,1,1,2,3,2,3,1,1,3,3,2,1,0.6,5,3,1,3,0,0,0,1,1,1,1,4,1,2005,-1,1,1,1,4,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,3,1,0,1,5,5,5,3,0,1
625,4,6,7,0.17,1,1,2,3,2,3,1,1,3,3,2,1,0.6,5,3,1,3,0,0,0,1,1,1,1,4,1,2005,-1,1,1,1,4,1,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,4,4,4,1,5,3,1,0,4,1
625,4,5,7,0.0256,1,1,0,5,3,3,2,1,2,2,0,0,0.6,5,3,1,3,0,0,0,4,4,0,0,1,0,-1,0,0,0,0,4,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,4,0
625,4,5,7,0.0256,1,1,0,5,3,3,2,1,2,2,0,0,0.6,5,3,1,3,0,0,0,4,4,0,0,1,0,-1,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0
625,4,5,7,0.0256,1,1,0,5,3,3,2,1,2,2,0,0,0.6,5,3,1,3,0,0,0,4,4,0,0,1,0,-1,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,4,6,7,0.0737,1,1,0,5,2,3,1,1,3,3,2,3,1.25,4,3,3,3,0,1,3,4,4,0,0,4,0,-1,0,1,0,0,3,2,0,1,1,0,1,1,1,1,-1,1,1,0,0,0,0,0,0,1,6,0,0,0,5,1
625,4,6,7,0.0737,1,1,0,5,2,3,1,1,3,3,2,3,1.25,4,3,3,3,0,2,3,4,4,0,0,4,0,-1,0,-1,0,0,3,2,0,-1,-1,0,-1,1,1,1,-1,1,1,0,0,1,4,0,0,1,6,3,0,0,5,1
625,4,6,7,0.0737,1,1,0,5,2,3,1,1,3,3,2,3,1.25,4,3,3,3,0,1,2,4,4,0,0,4,0,-1,0,1,1,0,3,2,0,-1,-1,0,-1,1,1,1,-1,1,1,0,0,1,4,1,0,1,6,5,0,3,5,1
2,5,7,8,0.129,0,0,0,3,2,2,3,0,0,0,0,3,0.2,5,1,1,0,0,0,0,1,1,0,0,2,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0
2,5,7,8,0.129,0,0,0,3,2,2,3,0,0,0,0,3,0.2,5,1,1,0,0,0,0,1,1,0,0,2,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0
2,5,7,8,0.129,0,0,0,3,2,2,3,0,0,0,0,3,0.2,5,1,1,0,0,0,0,1,1,0,0,2,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0
2,5,7,8,0.15,1,1,1,1,1,2,5,0,0,0,1,3,1,4,3,2,3,0,0,0,1,1,0,1,2,0,-1,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3,0,0
2,5,7,8,0.15,1,1,1,1,1,2,5,0,0,0,1,3,1,4,3,2,3,0,0,0,1,1,0,1,2,0,-1,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,5,0,0
2,5,7,8,0.15,1,1,1,1,1,2,5,0,0,0,1,3,1,4,3,2,3,0,0,0,1,1,0,1,2,0,-1,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,5,0,0
2,5,6,8,0.01,1,1,-1,-1,2,1,2,0,0,0,1,1,1,5,3,3,3,1,0,0,1,1,0,0,2,1,1975,-1,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0
2,5,6,8,0.01,1,1,-1,-1,2,1,2,0,0,0,1,1,1,5,3,3,3,1,0,0,1,1,0,0,2,1,1975,-1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0
2,5,6,8,0.01,1,1,-1,-1,2,1,2,0,0,0,1,1,1,5,3,3,3,1,0,0,1,1,0,0,2,1,1975,-1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0
2,5,5,8,0.0014,0,0,0,3,2,2,4,0,0,0,0,0,1,5,3,3,3,0,0,0,0,1,0,0,2,0,-1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,5,8,0.0014,0,0,0,3,2,2,4,0,0,0,0,0,1,5,3,3,3,0,0,0,0,1,0,0,2,0,-1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,5,8,0.0014,0,0,0,3,2,2,4,0,0,0,0,0,1,5,3,3,3,0,0,0,0,1,0,0,2,0,-1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,5,6,7,0.1994,1,0,0,1,0,3,5,1,3,3,0,3,0.2,5,0,2,3,0,0,0,0,0,0,0,2,0,-1,0,1,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20,5,6,7,0.1975,1,0,0,1,0,3,5,1,3,3,0,3,0.2,5,0,2,3,0,0,0,0,0,0,0,2,0,-1,0,1,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20,5,6,7,0.1955,1,0,0,1,0,3,5,1,3,3,0,3,0.2,5,0,2,3,0,0,0,0,0,0,0,2,0,-1,0,1,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20,5,6,7,0.044,1,0,0,1,0,2,4,0,0,0,0,3,0,5,1,0,0,1,0,0,0,1,0,0,2,0,-1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5,6,7,0.044,1,0,0,1,0,2,4,0,0,0,0,3,0,5,1,0,0,1,0,0,0,1,0,0,2,0,-1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5,6,7,0.044,1,0,0,1,0,2,4,0,0,0,0,3,0,5,1,0,0,1,0,0,0,1,0,0,2,0,-1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5,5,7,0.027,1,1,1,3,2,0,3,0,0,0,1,1,1,5,3,3,3,1,0,0,1,1,0,0,2,1,1999,-1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,0,0
20,5,5,7,0.027,1,1,1,3,2,0,3,0,0,0,1,1,1,5,3,3,3,1,0,0,1,1,0,0,2,1,1999,-1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,0,0
20,5,5,7,0.027,1,1,1,3,2,0,3,0,0,0,1,1,1,5,3,3,3,1,0,0,1,1,0,0,2,1,1999,-1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0
200,5,5,7,0.01,1,0,1,1,0,3,5,1,3,3,2,3,0.6,5,3,1,3,0,0,1,1,3,0,0,3,0,-1,0,1,0,0,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,0
200,5,5,7,0.01,1,0,1,1,0,3,5,1,3,3,2,3,0.6,5,3,1,3,0,0,1,1,3,0,0,3,0,-1,0,1,0,0,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0
200,5,5,7,0.01,1,0,1,1,0,3,5,1,3,3,2,3,0.6,5,3,1,3,0,0,1,1,3,0,0,3,0,-1,0,1,0,0,4,2,2,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,3,0,0,3,1,0
200,5,6,7,0.066,0,0,0,3,0,3,2,1,3,3,0,1,1.2,5,3,4,3,0,0,0,0,0,0,0,2,1,1999,-1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,5,6,7,0.066,0,0,0,3,0,3,2,1,3,3,0,1,1.2,5,3,4,3,0,0,0,0,0,0,0,2,1,1999,-1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,5,6,7,0.066,0,0,0,3,0,3,2,1,3,3,0,1,1.2,5,3,4,3,0,0,0,0,0,0,0,2,1,1999,-1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,5,5,7,0.0096,0,0,0,3,2,1,5,0,0,0,1,3,0,0,0,0,0,0,0,0,2,3,0,0,1,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,5,5,7,0.0096,0,0,0,3,2,1,5,0,0,0,1,3,0,0,0,0,0,0,0,0,2,3,0,0,1,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0
200,5,5,7,0.0096,0,0,0,3,2,1,5,0,0,0,1,3,0,0,0,0,0,0,0,0,2,3,0,0,1,0,-1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,5,6,7,0.0438,1,1,2,5,1,1,5,0,0,0,0,3,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0
200,5,6,7,0.0438,1,1,2,5,1,1,5,0,0,0,0,3,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
200,5,6,7,0.0438,1,1,2,5,1,1,5,0,0,0,0,3,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0
220,5,5,7,0.0035,1,0,0,1,1,3,2,1,3,3,2,1,1,5,3,3,3,1,0,0,0,0,0,2,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
220,5,5,7,0.0035,1,0,0,1,1,3,2,1,3,3,2,1,1,5,3,3,3,1,0,0,0,0,0,2,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
220,5,5,7,0.0035,1,0,0,1,1,3,2,1,3,3,2,1,1,5,3,3,3,1,0,0,0,0,0,2,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,5,5,7,0.0027,1,1,0,1,0,3,3,1,3,3,0,0,0.6,5,3,1,3,0,0,0,0,1,0,1,4,1,1982,-1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,0
220,5,5,7,0.0027,1,1,0,1,0,3,3,1,3,3,0,0,0.6,5,3,1,3,0,0,0,0,1,0,1,4,1,1982,-1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0
220,5,5,7,0.0027,1,1,0,1,0,3,3,1,3,3,0,0,0.6,5,3,1,3,0,0,0,0,1,0,1,4,1,1982,-1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,1,0,0,2,0
220,5,6,7,0.0672,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0
220,5,6,7,0.0672,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0
220,5,6,7,0.0672,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0
220,5,5,7,0.0051,1,1,1,3,1,0,-1,0,0,0,1,1,0,0,0,0,0,0,-1,0,3,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,5,5,7,0.0051,1,1,1,3,1,0,-1,0,0,0,1,1,0,0,0,0,0,0,-1,0,3,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
220,5,5,7,0.0051,1,1,1,3,1,0,-1,0,0,0,1,1,0,0,0,0,0,0,-1,0,3,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,5,4,6,0.007,2,0,0,1,0,3,2,1,3,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1979,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,5,4,6,0.007,2,0,0,1,0,3,2,1,3,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1979,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,5,4,6,0.007,2,0,0,1,0,3,2,1,3,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1979,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,5,6,6,0.2,1,0,0,1,0,0,-1,0,0,0,1,3,0,0,0,0,0,0,0,0,4,2,0,0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
225,5,6,6,0.2,1,0,0,1,0,0,-1,0,0,0,1,3,0,0,0,0,0,0,0,0,4,2,0,0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
225,5,6,6,0.2,1,0,0,1,0,0,-1,0,0,0,1,3,0,0,0,0,0,0,0,0,4,2,0,0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
230,5,6,7,0.0438,1,0,0,1,0,3,5,1,3,3,2,1,1.3333333333,3,2,3,3,1,0,0,0,0,0,0,3,1,1979,-1,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0
230,5,6,7,0.0438,1,0,0,1,0,3,5,1,3,3,2,1,1.3333333333,3,2,3,3,1,0,0,0,0,0,0,3,1,1979,-1,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0
230,5,6,7,0.0438,1,0,0,1,0,3,5,1,3,3,2,1,1.3333333333,3,2,3,3,1,0,0,0,0,0,0,3,1,1979,-1,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0
230,5,6,7,0.1385,1,0,0,1,0,3,3,1,3,3,2,1,1.3333333333,3,2,3,3,0,0,0,0,0,0,0,2,1,1979,-1,1,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
